,index,Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate,LapTime(s),Sector1(s)
983,1165,0 days 02:09:33.292000,MAG,20,0 days 00:01:19.105000,49.0,4.0,,,0 days 00:00:23.381000,0 days 00:00:31.872000,0 days 00:00:23.852000,0 days 02:08:37.538000,0 days 02:09:09.410000,0 days 02:09:33.262000,274.0,285.0,282.0,312.0,False,MEDIUM,7.0,True,Haas F1 Team,0 days 02:08:14.187000,2023-06-04 14:09:14.194,1,18.0,False,,False,True,79.105,23.381
984,1166,0 days 02:10:52.272000,MAG,20,0 days 00:01:18.980000,50.0,4.0,,,0 days 00:00:23.376000,0 days 00:00:31.833000,0 days 00:00:23.771000,0 days 02:09:56.638000,0 days 02:10:28.471000,0 days 02:10:52.242000,276.0,287.0,282.0,311.0,False,MEDIUM,8.0,True,Haas F1 Team,0 days 02:09:33.292000,2023-06-04 14:10:33.299,1,18.0,False,,False,True,78.98,23.376
985,1167,0 days 02:12:11.373000,MAG,20,0 days 00:01:19.101000,51.0,4.0,,,0 days 00:00:23.302000,0 days 00:00:31.872000,0 days 00:00:23.927000,0 days 02:11:15.544000,0 days 02:11:47.416000,0 days 02:12:11.343000,277.0,287.0,283.0,313.0,False,MEDIUM,9.0,True,Haas F1 Team,0 days 02:10:52.272000,2023-06-04 14:11:52.279,1,17.0,False,,False,True,79.101,23.302
986,1168,0 days 02:13:30.718000,MAG,20,0 days 00:01:19.345000,52.0,4.0,,,0 days 00:00:23.314000,0 days 00:00:32.024000,0 days 00:00:24.007000,0 days 02:12:34.657000,0 days 02:13:06.681000,0 days 02:13:30.688000,278.0,279.0,282.0,,False,MEDIUM,10.0,True,Haas F1 Team,0 days 02:12:11.373000,2023-06-04 14:13:11.380,1,17.0,False,,False,True,79.345,23.314
987,1169,0 days 02:14:50.114000,MAG,20,0 days 00:01:19.396000,53.0,4.0,,,0 days 00:00:23.365000,0 days 00:00:31.989000,0 days 00:00:24.042000,0 days 02:13:54.053000,0 days 02:14:26.042000,0 days 02:14:50.084000,280.0,274.0,282.0,,False,MEDIUM,11.0,True,Haas F1 Team,0 days 02:13:30.718000,2023-06-04 14:14:30.725,1,17.0,False,,False,True,79.396,23.365
988,1170,0 days 02:16:09.425000,MAG,20,0 days 00:01:19.311000,54.0,4.0,,,0 days 00:00:23.402000,0 days 00:00:31.895000,0 days 00:00:24.014000,0 days 02:15:13.486000,0 days 02:15:45.381000,0 days 02:16:09.395000,276.0,281.0,281.0,,False,MEDIUM,12.0,True,Haas F1 Team,0 days 02:14:50.114000,2023-06-04 14:15:50.121,1,17.0,False,,False,True,79.311,23.402
989,1171,0 days 02:17:28.612000,MAG,20,0 days 00:01:19.187000,55.0,4.0,,,0 days 00:00:23.378000,0 days 00:00:31.916000,0 days 00:00:23.893000,0 days 02:16:32.773000,0 days 02:17:04.689000,0 days 02:17:28.582000,274.0,278.0,284.0,,False,MEDIUM,13.0,True,Haas F1 Team,0 days 02:16:09.425000,2023-06-04 14:17:09.432,1,17.0,False,,False,True,79.187,23.378
990,1172,0 days 02:18:48.001000,MAG,20,0 days 00:01:19.389000,56.0,4.0,,,0 days 00:00:23.412000,0 days 00:00:31.993000,0 days 00:00:23.984000,0 days 02:17:51.994000,0 days 02:18:23.987000,0 days 02:18:47.971000,277.0,284.0,284.0,,False,MEDIUM,14.0,True,Haas F1 Team,0 days 02:17:28.612000,2023-06-04 14:18:28.619,1,18.0,False,,False,True,79.389,23.412
991,1173,0 days 02:20:07.200000,MAG,20,0 days 00:01:19.199000,57.0,4.0,,,0 days 00:00:23.327000,0 days 00:00:31.916000,0 days 00:00:23.956000,0 days 02:19:11.298000,0 days 02:19:43.214000,0 days 02:20:07.170000,278.0,292.0,283.0,,False,MEDIUM,15.0,True,Haas F1 Team,0 days 02:18:48.001000,2023-06-04 14:19:48.008,1,18.0,False,,False,True,79.199,23.327
992,1174,0 days 02:21:26.597000,MAG,20,0 days 00:01:19.397000,58.0,4.0,,,0 days 00:00:23.386000,0 days 00:00:32.006000,0 days 00:00:24.005000,0 days 02:20:30.556000,0 days 02:21:02.562000,0 days 02:21:26.567000,282.0,286.0,281.0,,False,MEDIUM,16.0,True,Haas F1 Team,0 days 02:20:07.200000,2023-06-04 14:21:07.207,1,18.0,False,,False,True,79.397,23.386
993,1175,0 days 02:22:47.612000,MAG,20,0 days 00:01:21.015000,59.0,4.0,,,0 days 00:00:23.428000,0 days 00:00:32.132000,0 days 00:00:25.455000,0 days 02:21:49.995000,0 days 02:22:22.127000,0 days 02:22:47.582000,279.0,287.0,290.0,312.0,False,MEDIUM,17.0,True,Haas F1 Team,0 days 02:21:26.597000,2023-06-04 14:22:26.604,1,18.0,False,,False,True,81.015,23.428
994,1176,0 days 02:24:07.922000,MAG,20,0 days 00:01:20.310000,60.0,4.0,,,0 days 00:00:24.185000,0 days 00:00:32.138000,0 days 00:00:23.987000,0 days 02:23:11.767000,0 days 02:23:43.905000,0 days 02:24:07.892000,281.0,287.0,284.0,306.0,False,MEDIUM,18.0,True,Haas F1 Team,0 days 02:22:47.612000,2023-06-04 14:23:47.619,1,18.0,False,,False,True,80.31,24.185
995,1177,0 days 02:25:27.414000,MAG,20,0 days 00:01:19.492000,61.0,4.0,,,0 days 00:00:23.565000,0 days 00:00:31.990000,0 days 00:00:23.937000,0 days 02:24:31.457000,0 days 02:25:03.447000,0 days 02:25:27.384000,279.0,288.0,282.0,312.0,False,MEDIUM,19.0,True,Haas F1 Team,0 days 02:24:07.922000,2023-06-04 14:25:07.929,1,18.0,False,,False,True,79.492,23.565
996,1178,0 days 02:26:46.821000,MAG,20,0 days 00:01:19.407000,62.0,4.0,,,0 days 00:00:23.570000,0 days 00:00:31.904000,0 days 00:00:23.933000,0 days 02:25:50.954000,0 days 02:26:22.858000,0 days 02:26:46.791000,280.0,288.0,282.0,310.0,False,MEDIUM,20.0,True,Haas F1 Team,0 days 02:25:27.414000,2023-06-04 14:26:27.421,1,18.0,False,,False,True,79.407,23.57
997,1179,0 days 02:28:06.317000,MAG,20,0 days 00:01:19.496000,63.0,4.0,,,0 days 00:00:23.509000,0 days 00:00:31.961000,0 days 00:00:24.026000,0 days 02:27:10.300000,0 days 02:27:42.261000,0 days 02:28:06.287000,,290.0,281.0,311.0,False,MEDIUM,21.0,True,Haas F1 Team,0 days 02:26:46.821000,2023-06-04 14:27:46.828,1,18.0,False,,False,True,79.496,23.509
998,1188,0 days 01:12:22.889000,BOT,77,0 days 00:01:20.188000,7.0,2.0,,,0 days 00:00:24.131000,0 days 00:00:32.036000,0 days 00:00:24.021000,0 days 01:11:26.787000,0 days 01:11:58.823000,0 days 01:12:22.844000,264.0,266.0,273.0,294.0,True,HARD,2.0,True,Alfa Romeo,0 days 01:11:02.701000,2023-06-04 13:12:02.708,1,20.0,False,,False,True,80.188,24.131
999,1189,0 days 01:13:42.844000,BOT,77,0 days 00:01:19.955000,8.0,2.0,,,0 days 00:00:23.965000,0 days 00:00:32.016000,0 days 00:00:23.974000,0 days 01:12:46.809000,0 days 01:13:18.825000,0 days 01:13:42.799000,263.0,268.0,273.0,296.0,True,HARD,3.0,True,Alfa Romeo,0 days 01:12:22.889000,2023-06-04 13:13:22.896,1,19.0,False,,False,True,79.955,23.965
1000,1190,0 days 01:15:03.329000,BOT,77,0 days 00:01:20.485000,9.0,2.0,,,0 days 00:00:24.288000,0 days 00:00:32.120000,0 days 00:00:24.077000,0 days 01:14:07.087000,0 days 01:14:39.207000,0 days 01:15:03.284000,261.0,269.0,274.0,,False,HARD,4.0,True,Alfa Romeo,0 days 01:13:42.844000,2023-06-04 13:14:42.851,1,18.0,False,,False,True,80.485,24.288
1001,1192,0 days 01:17:47.522000,BOT,77,0 days 00:01:21.560000,11.0,2.0,,,0 days 00:00:24.299000,0 days 00:00:32.703000,0 days 00:00:24.558000,0 days 01:16:50.216000,0 days 01:17:22.919000,0 days 01:17:47.477000,255.0,268.0,273.0,301.0,False,HARD,6.0,True,Alfa Romeo,0 days 01:16:25.962000,2023-06-04 13:17:25.969,1,17.0,False,,False,True,81.56,24.299
1002,1193,0 days 01:19:08.712000,BOT,77,0 days 00:01:21.190000,12.0,2.0,,,0 days 00:00:24.167000,0 days 00:00:32.583000,0 days 00:00:24.440000,0 days 01:18:11.644000,0 days 01:18:44.227000,0 days 01:19:08.667000,260.0,266.0,274.0,303.0,False,HARD,7.0,True,Alfa Romeo,0 days 01:17:47.522000,2023-06-04 13:18:47.529,1,17.0,False,,False,True,81.19,24.167
1003,1194,0 days 01:20:29.517000,BOT,77,0 days 00:01:20.805000,13.0,2.0,,,0 days 00:00:24.004000,0 days 00:00:32.445000,0 days 00:00:24.356000,0 days 01:19:32.671000,0 days 01:20:05.116000,0 days 01:20:29.472000,264.0,267.0,275.0,302.0,False,HARD,8.0,True,Alfa Romeo,0 days 01:19:08.712000,2023-06-04 13:20:08.719,1,17.0,False,,False,True,80.805,24.004
1004,1199,0 days 01:27:19.942000,BOT,77,0 days 00:01:21.419000,18.0,2.0,,,0 days 00:00:24.225000,0 days 00:00:32.661000,0 days 00:00:24.533000,0 days 01:26:22.703000,0 days 01:26:55.364000,0 days 01:27:19.897000,263.0,265.0,273.0,,False,HARD,13.0,True,Alfa Romeo,0 days 01:25:58.523000,2023-06-04 13:26:58.530,1,16.0,False,,False,True,81.419,24.225
1005,1200,0 days 01:28:41.520000,BOT,77,0 days 00:01:21.578000,19.0,2.0,,,0 days 00:00:24.222000,0 days 00:00:32.784000,0 days 00:00:24.572000,0 days 01:27:44.119000,0 days 01:28:16.903000,0 days 01:28:41.475000,264.0,265.0,274.0,,False,HARD,14.0,True,Alfa Romeo,0 days 01:27:19.942000,2023-06-04 13:28:19.949,1,16.0,False,,False,True,81.578,24.222
1006,1204,0 days 01:34:10.176000,BOT,77,0 days 00:01:21.673000,23.0,2.0,,,0 days 00:00:24.305000,0 days 00:00:32.698000,0 days 00:00:24.670000,0 days 01:33:12.763000,0 days 01:33:45.461000,0 days 01:34:10.131000,263.0,260.0,274.0,,False,HARD,18.0,True,Alfa Romeo,0 days 01:32:48.503000,2023-06-04 13:33:48.510,1,17.0,False,,False,True,81.673,24.305
1007,1205,0 days 01:35:31.735000,BOT,77,0 days 00:01:21.559000,24.0,2.0,,,0 days 00:00:24.302000,0 days 00:00:32.658000,0 days 00:00:24.599000,0 days 01:34:34.433000,0 days 01:35:07.091000,0 days 01:35:31.690000,261.0,265.0,273.0,,False,HARD,19.0,True,Alfa Romeo,0 days 01:34:10.176000,2023-06-04 13:35:10.183,1,17.0,False,,False,True,81.559,24.302
1008,1206,0 days 01:36:52.954000,BOT,77,0 days 00:01:21.219000,25.0,2.0,,,0 days 00:00:24.169000,0 days 00:00:32.601000,0 days 00:00:24.449000,0 days 01:35:55.859000,0 days 01:36:28.460000,0 days 01:36:52.909000,264.0,270.0,274.0,,False,HARD,20.0,True,Alfa Romeo,0 days 01:35:31.735000,2023-06-04 13:36:31.742,1,16.0,False,,False,True,81.219,24.169
1009,1207,0 days 01:38:14.159000,BOT,77,0 days 00:01:21.205000,26.0,2.0,,,0 days 00:00:24.179000,0 days 00:00:32.600000,0 days 00:00:24.426000,0 days 01:37:17.088000,0 days 01:37:49.688000,0 days 01:38:14.114000,263.0,270.0,274.0,299.0,False,HARD,21.0,True,Alfa Romeo,0 days 01:36:52.954000,2023-06-04 13:37:52.961,1,16.0,False,,False,True,81.205,24.179
1010,1208,0 days 01:39:35.309000,BOT,77,0 days 00:01:21.150000,27.0,2.0,,,0 days 00:00:24.176000,0 days 00:00:32.485000,0 days 00:00:24.489000,0 days 01:38:38.290000,0 days 01:39:10.775000,0 days 01:39:35.264000,262.0,272.0,274.0,300.0,False,HARD,22.0,True,Alfa Romeo,0 days 01:38:14.159000,2023-06-04 13:39:14.166,1,15.0,False,,False,True,81.15,24.176
1011,1209,0 days 01:40:56.562000,BOT,77,0 days 00:01:21.253000,28.0,2.0,,,0 days 00:00:24.132000,0 days 00:00:32.702000,0 days 00:00:24.419000,0 days 01:39:59.396000,0 days 01:40:32.098000,0 days 01:40:56.517000,264.0,268.0,274.0,299.0,False,HARD,23.0,True,Alfa Romeo,0 days 01:39:35.309000,2023-06-04 13:40:35.316,1,15.0,False,,False,True,81.253,24.132
1012,1210,0 days 01:42:17.703000,BOT,77,0 days 00:01:21.141000,29.0,2.0,,,0 days 00:00:24.126000,0 days 00:00:32.542000,0 days 00:00:24.473000,0 days 01:41:20.643000,0 days 01:41:53.185000,0 days 01:42:17.658000,263.0,270.0,273.0,298.0,False,HARD,24.0,True,Alfa Romeo,0 days 01:40:56.562000,2023-06-04 13:41:56.569,1,15.0,False,,False,True,81.141,24.126
1013,1211,0 days 01:43:38.569000,BOT,77,0 days 00:01:20.866000,30.0,2.0,,,0 days 00:00:24.113000,0 days 00:00:32.325000,0 days 00:00:24.428000,0 days 01:42:41.771000,0 days 01:43:14.096000,0 days 01:43:38.524000,264.0,267.0,275.0,299.0,False,HARD,25.0,True,Alfa Romeo,0 days 01:42:17.703000,2023-06-04 13:43:17.710,1,15.0,False,,False,True,80.866,24.113
1014,1212,0 days 01:44:59.497000,BOT,77,0 days 00:01:20.928000,31.0,2.0,,,0 days 00:00:24.153000,0 days 00:00:32.398000,0 days 00:00:24.377000,0 days 01:44:02.677000,0 days 01:44:35.075000,0 days 01:44:59.452000,268.0,273.0,274.0,298.0,False,HARD,26.0,True,Alfa Romeo,0 days 01:43:38.569000,2023-06-04 13:44:38.576,1,15.0,False,,False,True,80.928,24.153
1015,1213,0 days 01:46:20.578000,BOT,77,0 days 00:01:21.081000,32.0,2.0,,,0 days 00:00:24.200000,0 days 00:00:32.409000,0 days 00:00:24.472000,0 days 01:45:23.652000,0 days 01:45:56.061000,0 days 01:46:20.533000,264.0,269.0,273.0,,False,HARD,27.0,True,Alfa Romeo,0 days 01:44:59.497000,2023-06-04 13:45:59.504,1,15.0,False,,False,True,81.081,24.2
1016,1214,0 days 01:47:42.003000,BOT,77,0 days 00:01:21.425000,33.0,2.0,,,0 days 00:00:24.214000,0 days 00:00:32.751000,0 days 00:00:24.460000,0 days 01:46:44.747000,0 days 01:47:17.498000,0 days 01:47:41.958000,265.0,273.0,273.0,,False,HARD,28.0,True,Alfa Romeo,0 days 01:46:20.578000,2023-06-04 13:47:20.585,1,15.0,False,,False,True,81.425,24.214
1017,1216,0 days 01:50:26.610000,BOT,77,0 days 00:01:21.606000,35.0,2.0,,,0 days 00:00:24.365000,0 days 00:00:32.655000,0 days 00:00:24.586000,0 days 01:49:29.324000,0 days 01:50:01.979000,0 days 01:50:26.565000,261.0,271.0,273.0,299.0,False,HARD,30.0,True,Alfa Romeo,0 days 01:49:05.004000,2023-06-04 13:50:05.011,1,16.0,False,,False,True,81.606,24.365
1018,1222,0 days 01:59:04.696000,BOT,77,0 days 00:01:20.472000,41.0,3.0,,,0 days 00:00:24.146000,0 days 00:00:32.240000,0 days 00:00:24.086000,0 days 01:58:08.325000,0 days 01:58:40.565000,0 days 01:59:04.651000,266.0,268.0,275.0,300.0,False,HARD,2.0,True,Alfa Romeo,0 days 01:57:44.224000,2023-06-04 13:58:44.231,1,20.0,False,,False,True,80.472,24.146
1019,1223,0 days 02:00:24.402000,BOT,77,0 days 00:01:19.706000,42.0,3.0,,,0 days 00:00:23.895000,0 days 00:00:31.981000,0 days 00:00:23.830000,0 days 01:59:28.546000,0 days 02:00:00.527000,0 days 02:00:24.357000,264.0,271.0,277.0,299.0,True,HARD,3.0,True,Alfa Romeo,0 days 01:59:04.696000,2023-06-04 14:00:04.703,1,20.0,False,,False,True,79.706,23.895
1020,1224,0 days 02:01:44.560000,BOT,77,0 days 00:01:20.158000,43.0,3.0,,,0 days 00:00:24.094000,0 days 00:00:32.018000,0 days 00:00:24.046000,0 days 02:00:48.451000,0 days 02:01:20.469000,0 days 02:01:44.515000,259.0,267.0,275.0,,False,HARD,4.0,True,Alfa Romeo,0 days 02:00:24.402000,2023-06-04 14:01:24.409,1,20.0,False,,False,True,80.158,24.094
1021,1226,0 days 02:04:25.916000,BOT,77,0 days 00:01:19.292000,45.0,3.0,,,0 days 00:00:23.613000,0 days 00:00:31.823000,0 days 00:00:23.856000,0 days 02:03:30.192000,0 days 02:04:02.015000,0 days 02:04:25.871000,262.0,277.0,285.0,323.0,True,HARD,6.0,True,Alfa Romeo,0 days 02:03:06.624000,2023-06-04 14:04:06.631,1,20.0,False,,False,True,79.292,23.613
1022,1227,0 days 02:05:44.801000,BOT,77,0 days 00:01:18.885000,46.0,3.0,,,0 days 00:00:23.335000,0 days 00:00:31.737000,0 days 00:00:23.813000,0 days 02:04:49.206000,0 days 02:05:20.943000,0 days 02:05:44.756000,266.0,288.0,286.0,324.0,True,HARD,7.0,True,Alfa Romeo,0 days 02:04:25.916000,2023-06-04 14:05:25.923,1,20.0,False,,False,True,78.885,23.335
1023,1228,0 days 02:07:03.757000,BOT,77,0 days 00:01:18.956000,47.0,3.0,,,0 days 00:00:23.219000,0 days 00:00:31.770000,0 days 00:00:23.967000,0 days 02:06:07.975000,0 days 02:06:39.745000,0 days 02:07:03.712000,263.0,277.0,284.0,325.0,False,HARD,8.0,True,Alfa Romeo,0 days 02:05:44.801000,2023-06-04 14:06:44.808,1,20.0,False,,False,True,78.956,23.219
1024,1229,0 days 02:08:23.255000,BOT,77,0 days 00:01:19.498000,48.0,3.0,,,0 days 00:00:23.431000,0 days 00:00:32.016000,0 days 00:00:24.051000,0 days 02:07:27.143000,0 days 02:07:59.159000,0 days 02:08:23.210000,267.0,271.0,284.0,326.0,False,HARD,9.0,True,Alfa Romeo,0 days 02:07:03.757000,2023-06-04 14:08:03.764,1,20.0,False,,False,True,79.498,23.431
1025,1230,0 days 02:09:42.463000,BOT,77,0 days 00:01:19.208000,49.0,3.0,,,0 days 00:00:23.387000,0 days 00:00:31.961000,0 days 00:00:23.860000,0 days 02:08:46.597000,0 days 02:09:18.558000,0 days 02:09:42.418000,265.0,277.0,284.0,325.0,False,HARD,10.0,True,Alfa Romeo,0 days 02:08:23.255000,2023-06-04 14:09:23.262,1,20.0,False,,False,True,79.208,23.387
1026,1231,0 days 02:11:00.705000,BOT,77,0 days 00:01:18.242000,50.0,3.0,,,0 days 00:00:22.949000,0 days 00:00:31.402000,0 days 00:00:23.891000,0 days 02:10:05.367000,0 days 02:10:36.769000,0 days 02:11:00.660000,273.0,277.0,275.0,320.0,True,HARD,11.0,True,Alfa Romeo,0 days 02:09:42.463000,2023-06-04 14:10:42.470,1,20.0,False,,False,True,78.242,22.949
1027,1232,0 days 02:12:19.936000,BOT,77,0 days 00:01:19.231000,51.0,3.0,,,0 days 00:00:23.664000,0 days 00:00:31.676000,0 days 00:00:23.891000,0 days 02:11:24.324000,0 days 02:11:56,0 days 02:12:19.891000,269.0,276.0,274.0,300.0,False,HARD,12.0,True,Alfa Romeo,0 days 02:11:00.705000,2023-06-04 14:12:00.712,1,20.0,False,,False,True,79.231,23.664
1028,1233,0 days 02:13:39.467000,BOT,77,0 days 00:01:19.531000,52.0,3.0,,,0 days 00:00:23.817000,0 days 00:00:31.722000,0 days 00:00:23.992000,0 days 02:12:43.708000,0 days 02:13:15.430000,0 days 02:13:39.422000,267.0,272.0,275.0,299.0,False,HARD,13.0,True,Alfa Romeo,0 days 02:12:19.936000,2023-06-04 14:13:19.943,1,20.0,False,,False,True,79.531,23.817
1029,1234,0 days 02:15:00.848000,BOT,77,0 days 00:01:21.381000,53.0,3.0,,,0 days 00:00:24.073000,0 days 00:00:32.923000,0 days 00:00:24.385000,0 days 02:14:03.495000,0 days 02:14:36.418000,0 days 02:15:00.803000,,224.0,276.0,316.0,False,HARD,14.0,True,Alfa Romeo,0 days 02:13:39.467000,2023-06-04 14:14:39.474,1,20.0,False,,False,True,81.381,24.073
1030,1235,0 days 02:16:20.952000,BOT,77,0 days 00:01:20.104000,54.0,3.0,,,0 days 00:00:24.019000,0 days 00:00:31.926000,0 days 00:00:24.159000,0 days 02:15:24.822000,0 days 02:15:56.748000,0 days 02:16:20.907000,270.0,273.0,275.0,303.0,False,HARD,15.0,True,Alfa Romeo,0 days 02:15:00.848000,2023-06-04 14:16:00.855,1,20.0,False,,False,True,80.104,24.019
1031,1236,0 days 02:17:40.475000,BOT,77,0 days 00:01:19.523000,55.0,3.0,,,0 days 00:00:23.742000,0 days 00:00:31.981000,0 days 00:00:23.800000,0 days 02:16:44.649000,0 days 02:17:16.630000,0 days 02:17:40.430000,264.0,276.0,277.0,301.0,False,HARD,16.0,True,Alfa Romeo,0 days 02:16:20.952000,2023-06-04 14:17:20.959,1,20.0,False,,False,True,79.523,23.742
1032,1237,0 days 02:19:01.910000,BOT,77,0 days 00:01:21.435000,56.0,3.0,,,0 days 00:00:24.511000,0 days 00:00:32.836000,0 days 00:00:24.088000,0 days 02:18:04.941000,0 days 02:18:37.777000,0 days 02:19:01.865000,189.0,272.0,277.0,,False,HARD,17.0,True,Alfa Romeo,0 days 02:17:40.475000,2023-06-04 14:18:40.482,1,20.0,False,,False,True,81.435,24.511
1033,1238,0 days 02:20:21.832000,BOT,77,0 days 00:01:19.922000,57.0,3.0,,,0 days 00:00:24,0 days 00:00:31.882000,0 days 00:00:24.040000,0 days 02:19:25.865000,0 days 02:19:57.747000,0 days 02:20:21.787000,268.0,273.0,276.0,302.0,False,HARD,18.0,True,Alfa Romeo,0 days 02:19:01.910000,2023-06-04 14:20:01.917,1,20.0,False,,False,True,79.922,24.0
1034,1239,0 days 02:21:43.184000,BOT,77,0 days 00:01:21.352000,58.0,3.0,,,0 days 00:00:23.803000,0 days 00:00:33.282000,0 days 00:00:24.267000,0 days 02:20:45.590000,0 days 02:21:18.872000,0 days 02:21:43.139000,270.0,274.0,275.0,301.0,False,HARD,19.0,True,Alfa Romeo,0 days 02:20:21.832000,2023-06-04 14:21:21.839,1,20.0,False,,False,True,81.352,23.803
1035,1240,0 days 02:23:02.543000,BOT,77,0 days 00:01:19.359000,59.0,3.0,,,0 days 00:00:23.633000,0 days 00:00:31.755000,0 days 00:00:23.971000,0 days 02:22:06.772000,0 days 02:22:38.527000,0 days 02:23:02.498000,271.0,277.0,286.0,303.0,False,HARD,20.0,True,Alfa Romeo,0 days 02:21:43.184000,2023-06-04 14:22:43.191,1,20.0,False,,False,True,79.359,23.633
1036,1241,0 days 02:24:22.247000,BOT,77,0 days 00:01:19.704000,60.0,3.0,,,0 days 00:00:23.364000,0 days 00:00:32.237000,0 days 00:00:24.103000,0 days 02:23:25.862000,0 days 02:23:58.099000,0 days 02:24:22.202000,268.0,273.0,287.0,326.0,False,HARD,21.0,True,Alfa Romeo,0 days 02:23:02.543000,2023-06-04 14:24:02.550,1,20.0,False,,False,True,79.704,23.364
1037,1242,0 days 02:25:41.206000,BOT,77,0 days 00:01:18.959000,61.0,3.0,,,0 days 00:00:23.312000,0 days 00:00:31.765000,0 days 00:00:23.882000,0 days 02:24:45.514000,0 days 02:25:17.279000,0 days 02:25:41.161000,265.0,276.0,276.0,329.0,False,HARD,22.0,True,Alfa Romeo,0 days 02:24:22.247000,2023-06-04 14:25:22.254,1,19.0,False,,False,True,78.959,23.312
1038,1243,0 days 02:27:00.926000,BOT,77,0 days 00:01:19.720000,62.0,3.0,,,0 days 00:00:23.836000,0 days 00:00:31.919000,0 days 00:00:23.965000,0 days 02:26:04.997000,0 days 02:26:36.916000,0 days 02:27:00.881000,266.0,270.0,274.0,297.0,False,HARD,23.0,True,Alfa Romeo,0 days 02:25:41.206000,2023-06-04 14:26:41.213,1,19.0,False,,False,True,79.72,23.836
1039,1244,0 days 02:28:20.700000,BOT,77,0 days 00:01:19.774000,63.0,3.0,,,0 days 00:00:23.838000,0 days 00:00:31.915000,0 days 00:00:24.021000,0 days 02:27:24.719000,0 days 02:27:56.634000,0 days 02:28:20.655000,265.0,271.0,275.0,298.0,False,HARD,24.0,True,Alfa Romeo,0 days 02:27:00.926000,2023-06-04 14:28:00.933,1,19.0,False,,False,True,79.774,23.838
1040,1246,0 days 02:31:04.100000,BOT,77,0 days 00:01:20.781000,65.0,3.0,,,0 days 00:00:23.817000,0 days 00:00:32.172000,0 days 00:00:24.792000,0 days 02:30:07.091000,0 days 02:30:39.263000,0 days 02:31:04.055000,266.0,276.0,271.0,300.0,False,HARD,26.0,True,Alfa Romeo,0 days 02:29:43.319000,2023-06-04 14:30:43.326,1,19.0,False,,False,True,80.781,23.817
1041,1252,0 days 01:10:42.233000,SAR,2,0 days 00:01:21.665000,6.0,1.0,,,0 days 00:00:24.150000,0 days 00:00:32.855000,0 days 00:00:24.660000,0 days 01:09:44.712000,0 days 01:10:17.567000,0 days 01:10:42.227000,266.0,270.0,276.0,309.0,True,MEDIUM,6.0,True,Williams,0 days 01:09:20.568000,2023-06-04 13:10:20.575,1,18.0,False,,False,True,81.665,24.15
1042,1265,0 days 01:28:54.994000,SAR,2,0 days 00:01:20.458000,19.0,2.0,,,0 days 00:00:23.931000,0 days 00:00:32.293000,0 days 00:00:24.234000,0 days 01:27:58.461000,0 days 01:28:30.754000,0 days 01:28:54.988000,267.0,267.0,275.0,304.0,True,HARD,2.0,True,Williams,0 days 01:27:34.536000,2023-06-04 13:28:34.543,1,20.0,False,,False,True,80.458,23.931
1043,1266,0 days 01:30:15.609000,SAR,2,0 days 00:01:20.615000,20.0,2.0,,,0 days 00:00:23.901000,0 days 00:00:32.435000,0 days 00:00:24.279000,0 days 01:29:18.889000,0 days 01:29:51.324000,0 days 01:30:15.603000,,271.0,276.0,306.0,False,HARD,3.0,True,Williams,0 days 01:28:54.994000,2023-06-04 13:29:55.001,1,20.0,False,,False,True,80.615,23.901
1044,1267,0 days 01:31:36.285000,SAR,2,0 days 00:01:20.676000,21.0,2.0,,,0 days 00:00:23.829000,0 days 00:00:32.418000,0 days 00:00:24.429000,0 days 01:30:39.432000,0 days 01:31:11.850000,0 days 01:31:36.279000,264.0,262.0,276.0,,False,HARD,4.0,True,Williams,0 days 01:30:15.609000,2023-06-04 13:31:15.616,1,20.0,False,,False,True,80.676,23.829
1045,1268,0 days 01:32:56.921000,SAR,2,0 days 00:01:20.636000,22.0,2.0,,,0 days 00:00:23.811000,0 days 00:00:32.485000,0 days 00:00:24.340000,0 days 01:32:00.090000,0 days 01:32:32.575000,0 days 01:32:56.915000,267.0,270.0,276.0,305.0,False,HARD,5.0,True,Williams,0 days 01:31:36.285000,2023-06-04 13:32:36.292,1,20.0,False,,False,True,80.636,23.811
1046,1269,0 days 01:34:17.593000,SAR,2,0 days 00:01:20.672000,23.0,2.0,,,0 days 00:00:23.752000,0 days 00:00:32.466000,0 days 00:00:24.454000,0 days 01:33:20.667000,0 days 01:33:53.133000,0 days 01:34:17.587000,270.0,264.0,278.0,308.0,False,HARD,6.0,True,Williams,0 days 01:32:56.921000,2023-06-04 13:33:56.928,1,19.0,False,,False,True,80.672,23.752
